,weekid,method,spot,districtid
736,10.0,neighborhood,cold,659.0
737,10.0,neighborhood,hot,660.0
738,10.0,neighborhood,cold,664.0
739,10.0,neighborhood,cold,672.0
740,10.0,neighborhood,hot,674.0
741,10.0,neighborhood,hot,679.0
742,10.0,neighborhood,cold,680.0
743,10.0,neighborhood,cold,687.0
744,10.0,neighborhood,hot,689.0
745,10.0,neighborhood,cold,692.0
746,10.0,neighborhood,hot,702.0
747,10.0,neighborhood,cold,713.0
748,10.0,neighborhood,cold,716.0
749,10.0,neighborhood,hot,717.0
750,10.0,neighborhood,cold,718.0
751,10.0,neighborhood,hot,724.0
752,10.0,neighborhood,cold,726.0
753,10.0,neighborhood,hot,727.0
754,10.0,neighborhood,cold,728.0
755,10.0,neighborhood,cold,729.0
756,11.0,neighborhood,hot,103.0
757,11.0,neighborhood,hot,107.0
758,11.0,neighborhood,hot,108.0
759,11.0,neighborhood,cold,110.0
760,11.0,neighborhood,cold,111.0
761,11.0,neighborhood,hot,116.0
762,11.0,neighborhood,hot,119.0
763,11.0,neighborhood,cold,120.0
764,11.0,neighborhood,hot,122.0
765,11.0,neighborhood,cold,124.0
766,11.0,neighborhood,hot,127.0
767,11.0,neighborhood,cold,128.0
768,11.0,neighborhood,cold,130.0
769,11.0,neighborhood,hot,134.0
770,11.0,neighborhood,hot,136.0
771,11.0,neighborhood,cold,138.0
772,11.0,neighborhood,hot,142.0
773,11.0,neighborhood,cold,152.0
774,11.0,neighborhood,cold,153.0
775,11.0,neighborhood,hot,154.0
776,11.0,neighborhood,cold,163.0
777,11.0,neighborhood,hot,166.0
778,11.0,neighborhood,hot,167.0
779,11.0,neighborhood,hot,169.0
780,11.0,neighborhood,hot,172.0
781,11.0,neighborhood,hot,176.0
782,11.0,neighborhood,hot,178.0
783,11.0,neighborhood,cold,179.0
784,11.0,neighborhood,cold,183.0
785,11.0,neighborhood,hot,185.0
786,11.0,neighborhood,hot,190.0
787,11.0,neighborhood,hot,192.0
788,11.0,neighborhood,cold,195.0
789,11.0,neighborhood,cold,196.0
790,11.0,neighborhood,cold,197.0
791,11.0,neighborhood,cold,198.0
792,11.0,neighborhood,cold,202.0
793,11.0,neighborhood,cold,206.0
794,11.0,neighborhood,hot,209.0
795,11.0,neighborhood,hot,211.0
796,11.0,neighborhood,cold,213.0
797,11.0,neighborhood,hot,214.0
798,11.0,neighborhood,hot,215.0
799,11.0,neighborhood,cold,220.0
800,11.0,neighborhood,hot,227.0
801,11.0,neighborhood,cold,230.0
802,11.0,neighborhood,cold,233.0
803,11.0,neighborhood,cold,235.0
804,11.0,neighborhood,hot,238.0
805,11.0,neighborhood,hot,242.0
806,11.0,neighborhood,hot,243.0
807,11.0,neighborhood,hot,244.0
808,11.0,neighborhood,hot,245.0
809,11.0,neighborhood,hot,247.0
810,11.0,neighborhood,cold,248.0
811,11.0,neighborhood,hot,252.0
812,11.0,neighborhood,hot,259.0
813,11.0,neighborhood,cold,262.0
814,11.0,neighborhood,cold,263.0
815,11.0,neighborhood,cold,266.0
816,11.0,neighborhood,hot,267.0
817,11.0,neighborhood,cold,268.0
818,11.0,neighborhood,hot,269.0
819,11.0,neighborhood,hot,272.0
820,11.0,neighborhood,hot,274.0
821,11.0,neighborhood,cold,283.0
822,11.0,neighborhood,hot,287.0
823,11.0,neighborhood,cold,288.0
824,11.0,neighborhood,cold,291.0
825,11.0,neighborhood,hot,294.0
826,11.0,neighborhood,hot,299.0
827,11.0,neighborhood,cold,303.0
828,11.0,neighborhood,hot,305.0
829,11.0,neighborhood,hot,307.0
830,11.0,neighborhood,cold,313.0
831,11.0,neighborhood,hot,315.0
832,11.0,neighborhood,hot,316.0
833,11.0,neighborhood,cold,320.0
834,11.0,neighborhood,hot,323.0
835,11.0,neighborhood,cold,324.0
836,11.0,neighborhood,hot,326.0
837,11.0,neighborhood,hot,327.0
838,11.0,neighborhood,hot,328.0
839,11.0,neighborhood,cold,331.0
840,11.0,neighborhood,hot,335.0
841,11.0,neighborhood,hot,336.0
842,11.0,neighborhood,hot,338.0
843,11.0,neighborhood,hot,341.0
844,11.0,neighborhood,cold,342.0
845,11.0,neighborhood,hot,343.0
846,11.0,neighborhood,hot,347.0
847,11.0,neighborhood,cold,351.0
848,11.0,neighborhood,hot,352.0
849,11.0,neighborhood,hot,353.0
850,11.0,neighborhood,hot,357.0
851,11.0,neighborhood,cold,362.0
852,11.0,neighborhood,hot,363.0
853,11.0,neighborhood,hot,366.0
854,11.0,neighborhood,cold,370.0
855,11.0,neighborhood,hot,371.0
856,11.0,neighborhood,hot,375.0
857,11.0,neighborhood,hot,376.0
858,11.0,neighborhood,hot,377.0
859,11.0,neighborhood,hot,379.0
860,11.0,neighborhood,cold,380.0
861,11.0,neighborhood,cold,382.0
862,11.0,neighborhood,hot,385.0
863,11.0,neighborhood,cold,388.0
864,11.0,neighborhood,hot,389.0
865,11.0,neighborhood,cold,391.0
866,11.0,neighborhood,cold,392.0
867,11.0,neighborhood,hot,400.0
868,11.0,neighborhood,cold,407.0
869,11.0,neighborhood,hot,412.0
870,11.0,neighborhood,hot,413.0
871,11.0,neighborhood,hot,419.0
872,11.0,neighborhood,hot,424.0
873,11.0,neighborhood,hot,426.0
874,11.0,neighborhood,hot,428.0
875,11.0,neighborhood,hot,429.0
876,11.0,neighborhood,cold,432.0
877,11.0,neighborhood,hot,435.0
878,11.0,neighborhood,cold,436.0
879,11.0,neighborhood,hot,439.0
880,11.0,neighborhood,cold,443.0
881,11.0,neighborhood,hot,450.0
882,11.0,neighborhood,cold,453.0
883,11.0,neighborhood,hot,454.0
884,11.0,neighborhood,hot,455.0
885,11.0,neighborhood,cold,458.0
886,11.0,neighborhood,hot,460.0
887,11.0,neighborhood,cold,467.0
888,11.0,neighborhood,cold,471.0
889,11.0,neighborhood,cold,473.0
890,11.0,neighborhood,hot,475.0
891,11.0,neighborhood,hot,481.0
892,11.0,neighborhood,cold,482.0
893,11.0,neighborhood,hot,483.0
894,11.0,neighborhood,hot,484.0
895,11.0,neighborhood,hot,485.0
896,11.0,neighborhood,hot,495.0
897,11.0,neighborhood,hot,496.0
898,11.0,neighborhood,cold,500.0
899,11.0,neighborhood,cold,506.0
900,11.0,neighborhood,hot,509.0
901,11.0,neighborhood,cold,511.0
902,11.0,neighborhood,hot,520.0
903,11.0,neighborhood,hot,523.0
904,11.0,neighborhood,cold,539.0
905,11.0,neighborhood,cold,540.0
906,11.0,neighborhood,cold,545.0
907,11.0,neighborhood,cold,550.0
908,11.0,neighborhood,hot,553.0
909,11.0,neighborhood,cold,556.0
910,11.0,neighborhood,hot,566.0
911,11.0,neighborhood,cold,568.0
912,11.0,neighborhood,cold,576.0
913,11.0,neighborhood,cold,579.0
914,11.0,neighborhood,cold,580.0
915,11.0,neighborhood,hot,585.0
916,11.0,neighborhood,hot,591.0
917,11.0,neighborhood,cold,594.0
918,11.0,neighborhood,hot,597.0
919,11.0,neighborhood,cold,598.0
920,11.0,neighborhood,cold,599.0
921,11.0,neighborhood,cold,602.0
922,11.0,neighborhood,hot,603.0
923,11.0,neighborhood,cold,604.0
924,11.0,neighborhood,hot,606.0
925,11.0,neighborhood,cold,615.0
926,11.0,neighborhood,cold,617.0
927,11.0,neighborhood,hot,618.0
928,11.0,neighborhood,cold,619.0
929,11.0,neighborhood,cold,626.0
930,11.0,neighborhood,cold,631.0
931,11.0,neighborhood,cold,632.0
932,11.0,neighborhood,cold,639.0
933,11.0,neighborhood,cold,640.0
934,11.0,neighborhood,cold,646.0
935,11.0,neighborhood,cold,648.0
936,11.0,neighborhood,hot,649.0
937,11.0,neighborhood,hot,653.0
938,11.0,neighborhood,cold,656.0
939,11.0,neighborhood,cold,658.0
940,11.0,neighborhood,hot,660.0
941,11.0,neighborhood,cold,667.0
942,11.0,neighborhood,hot,672.0
943,11.0,neighborhood,hot,673.0
944,11.0,neighborhood,hot,674.0
945,11.0,neighborhood,hot,679.0
946,11.0,neighborhood,cold,681.0
947,11.0,neighborhood,hot,682.0
948,11.0,neighborhood,hot,684.0
949,11.0,neighborhood,hot,689.0
950,11.0,neighborhood,cold,693.0
951,11.0,neighborhood,cold,694.0
952,11.0,neighborhood,hot,698.0
953,11.0,neighborhood,hot,699.0
954,11.0,neighborhood,hot,702.0
955,11.0,neighborhood,cold,703.0
956,11.0,neighborhood,hot,705.0
957,11.0,neighborhood,cold,709.0
958,11.0,neighborhood,cold,713.0
959,11.0,neighborhood,cold,718.0
960,11.0,neighborhood,cold,724.0
961,11.0,neighborhood,cold,726.0
962,11.0,neighborhood,hot,727.0
963,11.0,neighborhood,cold,728.0
964,11.0,neighborhood,cold,729.0
965,12.0,neighborhood,cold,101.0
966,12.0,neighborhood,hot,103.0
967,12.0,neighborhood,hot,105.0
968,12.0,neighborhood,hot,107.0
969,12.0,neighborhood,cold,110.0
970,12.0,neighborhood,cold,111.0
971,12.0,neighborhood,hot,114.0
972,12.0,neighborhood,cold,115.0
973,12.0,neighborhood,hot,116.0
974,12.0,neighborhood,hot,119.0
975,12.0,neighborhood,cold,120.0
976,12.0,neighborhood,hot,122.0
977,12.0,neighborhood,cold,125.0
978,12.0,neighborhood,hot,126.0
979,12.0,neighborhood,cold,127.0
980,12.0,neighborhood,cold,130.0
981,12.0,neighborhood,hot,134.0
982,12.0,neighborhood,cold,138.0
983,12.0,neighborhood,hot,142.0
984,12.0,neighborhood,cold,145.0
985,12.0,neighborhood,hot,146.0
986,12.0,neighborhood,hot,147.0
987,12.0,neighborhood,cold,148.0
988,12.0,neighborhood,cold,156.0
989,12.0,neighborhood,hot,158.0
990,12.0,neighborhood,hot,166.0
991,12.0,neighborhood,hot,172.0
992,12.0,neighborhood,hot,176.0
993,12.0,neighborhood,hot,178.0
994,12.0,neighborhood,hot,185.0
995,12.0,neighborhood,hot,190.0
996,12.0,neighborhood,cold,191.0
997,12.0,neighborhood,hot,192.0
998,12.0,neighborhood,cold,193.0
999,12.0,neighborhood,cold,196.0
1000,12.0,neighborhood,cold,197.0
1001,12.0,neighborhood,cold,200.0
1002,12.0,neighborhood,cold,202.0
1003,12.0,neighborhood,hot,209.0
1004,12.0,neighborhood,hot,211.0
1005,12.0,neighborhood,cold,213.0
1006,12.0,neighborhood,hot,214.0
1007,12.0,neighborhood,hot,215.0
1008,12.0,neighborhood,hot,222.0
1009,12.0,neighborhood,hot,227.0
1010,12.0,neighborhood,cold,230.0
1011,12.0,neighborhood,cold,233.0
1012,12.0,neighborhood,cold,235.0
1013,12.0,neighborhood,cold,237.0
1014,12.0,neighborhood,hot,238.0
1015,12.0,neighborhood,hot,239.0
1016,12.0,neighborhood,hot,242.0
1017,12.0,neighborhood,hot,243.0
1018,12.0,neighborhood,hot,244.0
1019,12.0,neighborhood,cold,246.0
1020,12.0,neighborhood,hot,247.0
1021,12.0,neighborhood,hot,252.0
1022,12.0,neighborhood,cold,259.0
1023,12.0,neighborhood,cold,262.0
1024,12.0,neighborhood,hot,267.0
1025,12.0,neighborhood,hot,269.0
1026,12.0,neighborhood,cold,270.0
1027,12.0,neighborhood,hot,272.0
1028,12.0,neighborhood,hot,273.0
1029,12.0,neighborhood,hot,274.0
1030,12.0,neighborhood,hot,280.0
1031,12.0,neighborhood,cold,285.0
1032,12.0,neighborhood,hot,287.0
1033,12.0,neighborhood,cold,291.0
1034,12.0,neighborhood,hot,294.0
1035,12.0,neighborhood,hot,295.0
1036,12.0,neighborhood,cold,297.0
1037,12.0,neighborhood,hot,299.0
1038,12.0,neighborhood,cold,308.0
1039,12.0,neighborhood,hot,312.0
1040,12.0,neighborhood,hot,315.0
1041,12.0,neighborhood,cold,318.0
1042,12.0,neighborhood,cold,320.0
1043,12.0,neighborhood,cold,324.0
1044,12.0,neighborhood,hot,326.0
1045,12.0,neighborhood,hot,327.0
1046,12.0,neighborhood,cold,331.0
1047,12.0,neighborhood,hot,335.0
1048,12.0,neighborhood,hot,336.0
1049,12.0,neighborhood,cold,337.0
1050,12.0,neighborhood,hot,338.0
1051,12.0,neighborhood,hot,343.0
1052,12.0,neighborhood,hot,347.0
1053,12.0,neighborhood,hot,352.0
1054,12.0,neighborhood,hot,353.0
1055,12.0,neighborhood,hot,357.0
1056,12.0,neighborhood,cold,359.0
1057,12.0,neighborhood,cold,360.0
1058,12.0,neighborhood,cold,361.0
1059,12.0,neighborhood,hot,363.0
1060,12.0,neighborhood,hot,366.0
1061,12.0,neighborhood,hot,368.0
1062,12.0,neighborhood,cold,370.0
1063,12.0,neighborhood,hot,375.0
1064,12.0,neighborhood,hot,379.0
1065,12.0,neighborhood,cold,380.0
1066,12.0,neighborhood,cold,382.0
1067,12.0,neighborhood,hot,385.0
1068,12.0,neighborhood,hot,387.0
1069,12.0,neighborhood,cold,392.0
1070,12.0,neighborhood,hot,393.0
1071,12.0,neighborhood,cold,394.0
1072,12.0,neighborhood,hot,395.0
1073,12.0,neighborhood,cold,407.0
1074,12.0,neighborhood,cold,411.0
1075,12.0,neighborhood,hot,412.0
1076,12.0,neighborhood,hot,413.0
1077,12.0,neighborhood,hot,414.0
1078,12.0,neighborhood,hot,418.0
1079,12.0,neighborhood,hot,420.0
1080,12.0,neighborhood,cold,424.0
1081,12.0,neighborhood,cold,434.0
1082,12.0,neighborhood,hot,435.0
1083,12.0,neighborhood,cold,443.0
1084,12.0,neighborhood,cold,447.0
1085,12.0,neighborhood,hot,450.0
1086,12.0,neighborhood,hot,451.0
1087,12.0,neighborhood,hot,455.0
1088,12.0,neighborhood,cold,458.0
1089,12.0,neighborhood,cold,460.0
1090,12.0,neighborhood,cold,461.0
1091,12.0,neighborhood,hot,463.0
1092,12.0,neighborhood,hot,464.0
1093,12.0,neighborhood,cold,469.0
1094,12.0,neighborhood,hot,470.0
1095,12.0,neighborhood,cold,471.0
1096,12.0,neighborhood,hot,474.0
1097,12.0,neighborhood,hot,475.0
1098,12.0,neighborhood,hot,480.0
1099,12.0,neighborhood,cold,482.0
1100,12.0,neighborhood,hot,484.0
1101,12.0,neighborhood,cold,491.0
1102,12.0,neighborhood,hot,495.0
1103,12.0,neighborhood,hot,496.0
1104,12.0,neighborhood,cold,497.0
1105,12.0,neighborhood,cold,506.0
1106,12.0,neighborhood,hot,507.0
1107,12.0,neighborhood,hot,509.0
1108,12.0,neighborhood,cold,511.0
1109,12.0,neighborhood,cold,514.0
1110,12.0,neighborhood,hot,515.0
1111,12.0,neighborhood,hot,520.0
1112,12.0,neighborhood,cold,525.0
1113,12.0,neighborhood,hot,529.0
1114,12.0,neighborhood,cold,531.0
1115,12.0,neighborhood,cold,536.0
1116,12.0,neighborhood,cold,539.0
1117,12.0,neighborhood,hot,540.0
1118,12.0,neighborhood,cold,542.0
1119,12.0,neighborhood,cold,545.0
1120,12.0,neighborhood,hot,549.0
1121,12.0,neighborhood,cold,556.0
1122,12.0,neighborhood,hot,558.0
1123,12.0,neighborhood,hot,560.0
1124,12.0,neighborhood,hot,566.0
1125,12.0,neighborhood,hot,567.0
1126,12.0,neighborhood,cold,576.0
1127,12.0,neighborhood,cold,579.0
1128,12.0,neighborhood,cold,580.0
1129,12.0,neighborhood,hot,584.0
1130,12.0,neighborhood,hot,585.0
1131,12.0,neighborhood,hot,591.0
1132,12.0,neighborhood,cold,593.0
1133,12.0,neighborhood,cold,594.0
1134,12.0,neighborhood,hot,597.0
1135,12.0,neighborhood,cold,599.0
1136,12.0,neighborhood,hot,601.0
1137,12.0,neighborhood,cold,602.0
1138,12.0,neighborhood,hot,604.0
1139,12.0,neighborhood,cold,614.0
1140,12.0,neighborhood,cold,617.0
1141,12.0,neighborhood,cold,619.0
1142,12.0,neighborhood,hot,625.0
1143,12.0,neighborhood,cold,627.0
1144,12.0,neighborhood,hot,631.0
1145,12.0,neighborhood,cold,632.0
1146,12.0,neighborhood,cold,633.0
1147,12.0,neighborhood,hot,634.0
1148,12.0,neighborhood,hot,637.0
1149,12.0,neighborhood,cold,638.0
1150,12.0,neighborhood,cold,639.0
1151,12.0,neighborhood,cold,640.0
1152,12.0,neighborhood,cold,646.0
1153,12.0,neighborhood,cold,649.0
1154,12.0,neighborhood,hot,653.0
1155,12.0,neighborhood,hot,658.0
1156,12.0,neighborhood,hot,660.0
1157,12.0,neighborhood,cold,662.0
1158,12.0,neighborhood,hot,665.0
1159,12.0,neighborhood,cold,667.0
1160,12.0,neighborhood,cold,670.0
1161,12.0,neighborhood,hot,674.0
1162,12.0,neighborhood,cold,681.0
1163,12.0,neighborhood,hot,682.0
1164,12.0,neighborhood,hot,689.0
1165,12.0,neighborhood,cold,692.0
1166,12.0,neighborhood,hot,694.0
1167,12.0,neighborhood,hot,696.0
1168,12.0,neighborhood,hot,702.0
1169,12.0,neighborhood,cold,703.0
1170,12.0,neighborhood,cold,709.0
1171,12.0,neighborhood,hot,712.0
1172,12.0,neighborhood,cold,713.0
1173,12.0,neighborhood,cold,714.0
1174,12.0,neighborhood,cold,716.0
1175,12.0,neighborhood,hot,717.0
1176,12.0,neighborhood,hot,718.0
1177,12.0,neighborhood,hot,722.0
1178,12.0,neighborhood,hot,725.0
1179,12.0,neighborhood,cold,729.0
1180,13.0,neighborhood,cold,101.0
1181,13.0,neighborhood,hot,103.0
1182,13.0,neighborhood,hot,107.0
1183,13.0,neighborhood,hot,108.0
1184,13.0,neighborhood,cold,110.0
1185,13.0,neighborhood,cold,111.0
1186,13.0,neighborhood,cold,112.0
1187,13.0,neighborhood,hot,114.0
1188,13.0,neighborhood,hot,119.0
1189,13.0,neighborhood,cold,120.0
1190,13.0,neighborhood,hot,122.0
1191,13.0,neighborhood,cold,127.0
1192,13.0,neighborhood,cold,129.0
1193,13.0,neighborhood,cold,130.0
1194,13.0,neighborhood,hot,131.0
1195,13.0,neighborhood,cold,132.0
1196,13.0,neighborhood,hot,134.0
1197,13.0,neighborhood,cold,137.0
1198,13.0,neighborhood,hot,138.0
1199,13.0,neighborhood,hot,144.0
1200,13.0,neighborhood,cold,146.0
1201,13.0,neighborhood,cold,150.0
1202,13.0,neighborhood,cold,153.0
1203,13.0,neighborhood,hot,158.0
1204,13.0,neighborhood,cold,159.0
1205,13.0,neighborhood,hot,160.0
1206,13.0,neighborhood,cold,161.0
1207,13.0,neighborhood,hot,172.0
1208,13.0,neighborhood,hot,176.0
1209,13.0,neighborhood,hot,178.0
1210,13.0,neighborhood,hot,185.0
1211,13.0,neighborhood,hot,190.0
1212,13.0,neighborhood,cold,191.0
1213,13.0,neighborhood,hot,192.0
1214,13.0,neighborhood,cold,193.0
1215,13.0,neighborhood,cold,196.0
1216,13.0,neighborhood,cold,200.0
1217,13.0,neighborhood,cold,203.0
1218,13.0,neighborhood,cold,204.0
1219,13.0,neighborhood,hot,209.0
1220,13.0,neighborhood,hot,211.0
1221,13.0,neighborhood,cold,212.0
1222,13.0,neighborhood,hot,213.0
1223,13.0,neighborhood,hot,214.0
1224,13.0,neighborhood,hot,215.0
1225,13.0,neighborhood,cold,220.0
1226,13.0,neighborhood,cold,221.0
1227,13.0,neighborhood,hot,229.0
1228,13.0,neighborhood,hot,232.0
1229,13.0,neighborhood,hot,234.0
1230,13.0,neighborhood,cold,237.0
1231,13.0,neighborhood,cold,238.0
1232,13.0,neighborhood,hot,243.0
1233,13.0,neighborhood,hot,244.0
1234,13.0,neighborhood,cold,246.0
1235,13.0,neighborhood,cold,248.0
1236,13.0,neighborhood,hot,252.0
1237,13.0,neighborhood,hot,255.0
1238,13.0,neighborhood,hot,259.0
1239,13.0,neighborhood,cold,262.0
1240,13.0,neighborhood,cold,264.0
1241,13.0,neighborhood,cold,267.0
1242,13.0,neighborhood,cold,270.0
1243,13.0,neighborhood,hot,272.0
1244,13.0,neighborhood,hot,273.0
1245,13.0,neighborhood,hot,274.0
1246,13.0,neighborhood,cold,276.0
1247,13.0,neighborhood,cold,277.0
1248,13.0,neighborhood,hot,280.0
1249,13.0,neighborhood,cold,283.0
1250,13.0,neighborhood,cold,291.0
1251,13.0,neighborhood,hot,293.0
1252,13.0,neighborhood,hot,294.0
1253,13.0,neighborhood,cold,297.0
1254,13.0,neighborhood,cold,302.0
1255,13.0,neighborhood,cold,307.0
1256,13.0,neighborhood,hot,309.0
1257,13.0,neighborhood,hot,315.0
1258,13.0,neighborhood,cold,318.0
1259,13.0,neighborhood,hot,322.0
1260,13.0,neighborhood,cold,325.0
1261,13.0,neighborhood,cold,329.0
1262,13.0,neighborhood,cold,331.0
1263,13.0,neighborhood,cold,332.0
1264,13.0,neighborhood,cold,334.0
1265,13.0,neighborhood,hot,335.0
1266,13.0,neighborhood,hot,336.0
1267,13.0,neighborhood,hot,338.0
1268,13.0,neighborhood,hot,342.0
1269,13.0,neighborhood,hot,343.0
1270,13.0,neighborhood,hot,346.0
1271,13.0,neighborhood,hot,347.0
1272,13.0,neighborhood,hot,348.0
1273,13.0,neighborhood,hot,353.0
1274,13.0,neighborhood,cold,354.0
1275,13.0,neighborhood,cold,359.0
1276,13.0,neighborhood,hot,363.0
1277,13.0,neighborhood,hot,365.0
1278,13.0,neighborhood,hot,366.0
1279,13.0,neighborhood,cold,367.0
1280,13.0,neighborhood,cold,370.0
1281,13.0,neighborhood,hot,375.0
1282,13.0,neighborhood,hot,379.0
1283,13.0,neighborhood,cold,382.0
1284,13.0,neighborhood,hot,384.0
1285,13.0,neighborhood,hot,385.0
1286,13.0,neighborhood,hot,389.0
1287,13.0,neighborhood,cold,392.0
1288,13.0,neighborhood,cold,395.0
1289,13.0,neighborhood,cold,404.0
1290,13.0,neighborhood,cold,407.0
1291,13.0,neighborhood,hot,408.0
1292,13.0,neighborhood,hot,411.0
1293,13.0,neighborhood,hot,413.0
1294,13.0,neighborhood,hot,418.0
1295,13.0,neighborhood,hot,420.0
1296,13.0,neighborhood,hot,424.0
1297,13.0,neighborhood,hot,426.0
1298,13.0,neighborhood,hot,429.0
1299,13.0,neighborhood,cold,432.0
1300,13.0,neighborhood,hot,435.0
1301,13.0,neighborhood,cold,436.0
1302,13.0,neighborhood,cold,437.0
1303,13.0,neighborhood,hot,450.0
1304,13.0,neighborhood,hot,451.0
1305,13.0,neighborhood,hot,452.0
1306,13.0,neighborhood,hot,454.0
1307,13.0,neighborhood,hot,455.0
1308,13.0,neighborhood,cold,458.0
1309,13.0,neighborhood,cold,460.0
1310,13.0,neighborhood,hot,463.0
1311,13.0,neighborhood,hot,464.0
1312,13.0,neighborhood,cold,469.0
1313,13.0,neighborhood,cold,471.0
1314,13.0,neighborhood,cold,473.0
1315,13.0,neighborhood,cold,480.0
1316,13.0,neighborhood,cold,482.0
1317,13.0,neighborhood,hot,484.0
1318,13.0,neighborhood,hot,486.0
1319,13.0,neighborhood,hot,489.0
1320,13.0,neighborhood,hot,495.0
1321,13.0,neighborhood,cold,502.0
1322,13.0,neighborhood,cold,506.0
1323,13.0,neighborhood,hot,507.0
1324,13.0,neighborhood,hot,509.0
1325,13.0,neighborhood,cold,514.0
1326,13.0,neighborhood,cold,521.0
1327,13.0,neighborhood,cold,530.0
1328,13.0,neighborhood,hot,532.0
1329,13.0,neighborhood,hot,535.0
1330,13.0,neighborhood,hot,537.0
1331,13.0,neighborhood,cold,539.0
1332,13.0,neighborhood,cold,544.0
1333,13.0,neighborhood,cold,545.0
1334,13.0,neighborhood,hot,549.0
1335,13.0,neighborhood,cold,550.0
1336,13.0,neighborhood,cold,551.0
1337,13.0,neighborhood,cold,554.0
1338,13.0,neighborhood,cold,555.0
1339,13.0,neighborhood,cold,556.0
1340,13.0,neighborhood,hot,557.0
1341,13.0,neighborhood,hot,563.0
1342,13.0,neighborhood,hot,566.0
1343,13.0,neighborhood,hot,573.0
1344,13.0,neighborhood,hot,574.0
1345,13.0,neighborhood,hot,577.0
1346,13.0,neighborhood,cold,579.0
1347,13.0,neighborhood,hot,584.0
1348,13.0,neighborhood,hot,585.0
1349,13.0,neighborhood,hot,591.0
1350,13.0,neighborhood,cold,594.0
1351,13.0,neighborhood,cold,595.0
1352,13.0,neighborhood,cold,617.0
1353,13.0,neighborhood,cold,626.0
1354,13.0,neighborhood,hot,631.0
1355,13.0,neighborhood,cold,632.0
1356,13.0,neighborhood,cold,633.0
1357,13.0,neighborhood,hot,634.0
1358,13.0,neighborhood,hot,637.0
1359,13.0,neighborhood,cold,639.0
1360,13.0,neighborhood,hot,641.0
1361,13.0,neighborhood,cold,648.0
1362,13.0,neighborhood,hot,649.0
1363,13.0,neighborhood,cold,654.0
1364,13.0,neighborhood,hot,660.0
1365,13.0,neighborhood,hot,666.0
1366,13.0,neighborhood,hot,673.0
1367,13.0,neighborhood,hot,674.0
1368,13.0,neighborhood,hot,675.0
1369,13.0,neighborhood,cold,680.0
1370,13.0,neighborhood,hot,682.0
1371,13.0,neighborhood,hot,684.0
1372,13.0,neighborhood,hot,689.0
1373,13.0,neighborhood,hot,694.0
1374,13.0,neighborhood,cold,699.0
1375,13.0,neighborhood,hot,702.0
1376,13.0,neighborhood,cold,703.0
1377,13.0,neighborhood,cold,709.0
1378,13.0,neighborhood,hot,711.0
1379,13.0,neighborhood,hot,716.0
1380,13.0,neighborhood,hot,719.0
1381,13.0,neighborhood,hot,720.0
1382,13.0,neighborhood,hot,727.0
1383,13.0,neighborhood,cold,729.0
1384,14.0,neighborhood,cold,101.0
1385,14.0,neighborhood,hot,103.0
1386,14.0,neighborhood,hot,107.0
1387,14.0,neighborhood,cold,108.0
1388,14.0,neighborhood,hot,110.0
1389,14.0,neighborhood,hot,112.0
1390,14.0,neighborhood,hot,114.0
1391,14.0,neighborhood,cold,115.0
1392,14.0,neighborhood,hot,119.0
1393,14.0,neighborhood,cold,120.0
1394,14.0,neighborhood,hot,122.0
1395,14.0,neighborhood,cold,125.0
1396,14.0,neighborhood,cold,129.0
1397,14.0,neighborhood,hot,133.0
1398,14.0,neighborhood,hot,134.0
1399,14.0,neighborhood,cold,136.0
1400,14.0,neighborhood,hot,143.0
1401,14.0,neighborhood,cold,145.0
1402,14.0,neighborhood,hot,147.0
1403,14.0,neighborhood,hot,148.0
1404,14.0,neighborhood,cold,150.0
1405,14.0,neighborhood,hot,154.0
1406,14.0,neighborhood,cold,159.0
1407,14.0,neighborhood,hot,161.0
1408,14.0,neighborhood,hot,166.0
1409,14.0,neighborhood,cold,170.0
1410,14.0,neighborhood,hot,172.0
1411,14.0,neighborhood,cold,174.0
1412,14.0,neighborhood,hot,178.0
1413,14.0,neighborhood,hot,181.0
1414,14.0,neighborhood,hot,183.0
1415,14.0,neighborhood,cold,184.0
1416,14.0,neighborhood,hot,185.0
1417,14.0,neighborhood,cold,187.0
1418,14.0,neighborhood,hot,192.0
1419,14.0,neighborhood,cold,200.0
1420,14.0,neighborhood,cold,203.0
1421,14.0,neighborhood,cold,206.0
1422,14.0,neighborhood,hot,211.0
1423,14.0,neighborhood,cold,212.0
1424,14.0,neighborhood,hot,214.0
1425,14.0,neighborhood,hot,215.0
1426,14.0,neighborhood,hot,226.0
1427,14.0,neighborhood,cold,227.0
1428,14.0,neighborhood,hot,228.0
1429,14.0,neighborhood,hot,229.0
1430,14.0,neighborhood,hot,234.0
1431,14.0,neighborhood,hot,235.0
1432,14.0,neighborhood,cold,236.0
1433,14.0,neighborhood,hot,238.0
1434,14.0,neighborhood,hot,239.0
1435,14.0,neighborhood,cold,240.0
1436,14.0,neighborhood,hot,243.0
1437,14.0,neighborhood,hot,244.0
1438,14.0,neighborhood,cold,245.0
1439,14.0,neighborhood,cold,250.0
1440,14.0,neighborhood,hot,255.0
1441,14.0,neighborhood,cold,256.0
1442,14.0,neighborhood,cold,259.0
1443,14.0,neighborhood,hot,262.0
1444,14.0,neighborhood,hot,269.0
1445,14.0,neighborhood,hot,274.0
1446,14.0,neighborhood,cold,277.0
1447,14.0,neighborhood,cold,283.0
